transaction_id,transaction_date,revenue_amount,transaction_type,quantity,gross_amount,source_system
TX0003004,2025-03-03,6844.05,FEE,57.53,137967.84,IPERFORM
TX0003005,2025-03-07,5816.23,COMMISSION,67.26,66668.32,IPERFORM
TX0003006,2025-03-11,6621.92,TRAIL,1.78,70550.16,IPERFORM
TX0003007,2025-03-15,5354.37,INTEREST,2.34,112334.51,IPERFORM
TX0003008,2025-03-19,6122.86,FEE,39.85,69813.64,IPERFORM
TX0003009,2025-03-23,5378.98,COMMISSION,42.28,119420.04,IPERFORM
TX0003010,2025-03-27,4915.35,TRAIL,86.87,62321.84,IPERFORM
TX0003011,2025-03-04,3890.33,FEE,53.84,81239.69,IPERFORM
TX0003012,2025-03-08,6080.85,COMMISSION,71.18,145034.59,IPERFORM
TX0003013,2025-03-12,4123.91,TRAIL,29.34,65193.02,IPERFORM
TX0003014,2025-03-16,5246.36,INTEREST,36.54,94499.31,IPERFORM
TX0003015,2025-03-20,5173.02,FEE,5.48,91506.7,IPERFORM
TX0003016,2025-03-24,5612.74,COMMISSION,62.02,110106.69,IPERFORM
TX0003017,2025-03-28,6284.49,TRAIL,57.44,112609.95,IPERFORM
TX0003018,2025-03-01,6033.23,FEE,33.96,150548.11,IPERFORM
TX0003019,2025-03-05,6286.73,COMMISSION,34.82,56371.26,IPERFORM
TX0003020,2025-03-09,4465.63,TRAIL,16.94,63748.86,IPERFORM
TX0003021,2025-03-13,5838.84,INTEREST,96.03,120818.35,IPERFORM
TX0003022,2025-03-17,7192.84,FEE,64.2,175831.99,IPERFORM
TX0003023,2025-03-21,5206.77,COMMISSION,6.81,123537.56,IPERFORM
TX0003024,2025-03-25,5430.51,TRAIL,13.1,79194.15,IPERFORM
TX0003025,2025-03-02,4198.3,FEE,52.54,77878.3,IPERFORM
TX0003026,2025-03-06,6031.93,COMMISSION,80.08,102965.97,IPERFORM
TX0003027,2025-03-10,5743.96,TRAIL,2.92,64100.45,IPERFORM
TX0003028,2025-03-14,7025.3,INTEREST,38.75,115609.51,IPERFORM
TX0003029,2025-03-18,4942.43,FEE,27.39,79608.66,IPERFORM
TX0003030,2025-03-22,5749.36,COMMISSION,95.4,97560.84,IPERFORM
TX0003031,2025-03-26,4316.93,TRAIL,15.4,42644.1,IPERFORM
TX0003032,2025-03-03,4780.06,FEE,76.19,104076.88,IPERFORM
TX0003033,2025-03-07,6178.72,COMMISSION,17.72,141924.68,IPERFORM
TX0003034,2025-03-11,7282.75,TRAIL,65.76,150587.66,IPERFORM
TX0003035,2025-03-15,4863.26,INTEREST,53.65,61559.5,IPERFORM
TX0003036,2025-03-19,6421.94,FEE,54.68,96064.12,IPERFORM
TX0003037,2025-03-23,5307.85,COMMISSION,7.06,67130.93,IPERFORM
TX0003038,2025-03-27,7110.63,TRAIL,77.27,129660.44,IPERFORM
TX0003039,2025-03-04,6805.24,FEE,53.84,109215.61,IPERFORM
TX0003040,2025-03-08,7255.2,COMMISSION,5.06,105175.79,IPERFORM
TX0003041,2025-03-12,7389.15,TRAIL,97.51,149618.66,IPERFORM
TX0003042,2025-03-16,4219.08,INTEREST,12.7,67096.53,IPERFORM
TX0003043,2025-03-20,7185.77,FEE,44.61,177573.82,IPERFORM
TX0003044,2025-03-24,6542.74,COMMISSION,11.49,69439.12,IPERFORM
TX0003045,2025-03-28,7462.75,TRAIL,55.75,101894.74,IPERFORM
TX0003046,2025-03-01,5977.01,FEE,40.26,62424.12,IPERFORM
TX0003047,2025-03-05,5706.43,COMMISSION,90.27,131105.56,IPERFORM
TX0003048,2025-03-09,4912.94,TRAIL,72.86,65968.79,IPERFORM
TX0003049,2025-03-13,4390.67,INTEREST,22.6,88206.46,IPERFORM
TX0003050,2025-03-17,7706.15,FEE,35.29,104472.2,IPERFORM
TX0003051,2025-03-21,5881.23,COMMISSION,57.0,92486.33,IPERFORM
TX0003052,2025-03-25,5337.63,TRAIL,58.12,86020.22,IPERFORM
TX0003053,2025-03-02,7998.23,FEE,39.4,154410.48,IPERFORM
TX0003054,2025-03-06,6588.01,COMMISSION,40.83,99924.76,IPERFORM
TX0003055,2025-03-10,7793.44,TRAIL,44.11,178693.01,IPERFORM
TX0003056,2025-03-14,6741.36,INTEREST,95.68,63435.88,IPERFORM
TX0003057,2025-03-18,6639.87,FEE,62.63,136781.94,IPERFORM
TX0003058,2025-03-22,5852.57,COMMISSION,20.58,103486.36,IPERFORM
TX0003059,2025-03-26,4798.39,TRAIL,97.58,55396.61,IPERFORM
TX0003060,2025-03-03,4554.22,FEE,70.06,36759.43,IPERFORM
TX0003061,2025-03-07,5138.8,COMMISSION,89.6,64425.74,IPERFORM
TX0003062,2025-03-11,5286.0,TRAIL,13.93,44419.39,IPERFORM
TX0003063,2025-03-15,5493.45,INTEREST,92.56,98644.18,IPERFORM
TX0003064,2025-03-19,7132.42,FEE,59.92,172188.34,IPERFORM
TX0003065,2025-03-23,6140.89,COMMISSION,28.95,83395.53,IPERFORM
TX0003066,2025-03-27,7054.38,TRAIL,44.47,102140.11,IPERFORM
TX0003067,2025-03-04,6789.81,FEE,3.29,62567.73,IPERFORM
TX0003068,2025-03-08,4841.18,COMMISSION,6.92,108579.71,IPERFORM
TX0003069,2025-03-12,7944.17,TRAIL,5.61,117276.03,IPERFORM
TX0003070,2025-03-16,5307.17,INTEREST,31.74,75385.59,IPERFORM
TX0003071,2025-03-20,7469.52,FEE,2.84,108917.13,IPERFORM
TX0003072,2025-03-24,8251.03,COMMISSION,18.26,92440.88,IPERFORM
TX0003073,2025-03-28,7284.53,TRAIL,87.61,128012.93,IPERFORM
TX0003074,2025-03-01,5411.87,FEE,77.0,78618.06,IPERFORM
TX0003075,2025-03-05,6763.52,COMMISSION,61.56,68146.13,IPERFORM
TX0003076,2025-03-09,7621.0,TRAIL,29.42,95670.57,IPERFORM
TX0003077,2025-03-13,7844.44,INTEREST,60.25,161336.78,IPERFORM
TX0003078,2025-03-17,8483.62,FEE,86.89,201656.48,IPERFORM
TX0003079,2025-03-21,4836.63,COMMISSION,69.91,100161.76,IPERFORM
TX0003080,2025-03-25,7453.22,TRAIL,38.07,118888.54,IPERFORM
TX0003081,2025-03-02,5568.85,FEE,11.58,107965.52,IPERFORM
TX0003082,2025-03-06,8759.76,COMMISSION,55.03,209837.92,IPERFORM
TX0003083,2025-03-10,6933.02,TRAIL,45.1,74816.12,IPERFORM
TX0003084,2025-03-14,8544.18,INTEREST,98.64,169383.64,IPERFORM
TX0003085,2025-03-18,6488.08,FEE,50.16,61947.64,IPERFORM
TX0003086,2025-03-22,7717.72,COMMISSION,42.14,77576.1,IPERFORM
TX0003087,2025-03-26,8417.98,TRAIL,94.24,79451.61,IPERFORM
TX0003088,2025-03-03,5629.48,FEE,96.9,140442.14,IPERFORM
TX0003089,2025-03-07,8365.77,COMMISSION,73.78,140007.65,IPERFORM
TX0003090,2025-03-11,8078.77,TRAIL,30.48,140699.45,IPERFORM
TX0003091,2025-03-15,6989.69,INTEREST,77.05,165953.45,IPERFORM
TX0003092,2025-03-19,6557.94,FEE,3.11,147756.95,IPERFORM
TX0003093,2025-03-23,6090.72,COMMISSION,75.48,83437.56,IPERFORM
TX0003094,2025-03-27,7669.45,TRAIL,61.0,97877.78,IPERFORM
TX0003095,2025-03-04,8265.91,FEE,42.4,100456.86,IPERFORM
TX0003096,2025-03-08,5487.69,COMMISSION,19.58,126996.87,IPERFORM
TX0003097,2025-03-12,6526.52,TRAIL,74.49,136894.35,IPERFORM
TX0003098,2025-03-16,6677.53,INTEREST,59.83,163985.56,IPERFORM
TX0003099,2025-03-20,7134.69,FEE,35.53,124090.31,IPERFORM
TX0003100,2025-03-24,6359.9,COMMISSION,62.1,79163.41,IPERFORM
TX0003101,2025-03-28,6931.69,TRAIL,66.1,160199.15,IPERFORM
TX0003102,2025-03-01,5856.95,FEE,70.72,116100.65,IPERFORM
TX0003103,2025-03-05,6043.67,COMMISSION,32.78,95595.04,IPERFORM
TX0003104,2025-03-09,6318.83,TRAIL,39.28,151517.66,IPERFORM
TX0003105,2025-03-13,5266.76,INTEREST,69.99,109440.89,IPERFORM
TX0003106,2025-03-17,7350.95,FEE,7.93,95183.51,IPERFORM
TX0003107,2025-03-21,6310.45,COMMISSION,18.15,155372.11,IPERFORM
TX0003108,2025-03-25,8599.83,TRAIL,48.75,209488.97,IPERFORM
TX0003109,2025-03-02,6251.22,FEE,82.13,65107.81,IPERFORM
TX0003110,2025-03-06,9562.73,COMMISSION,10.66,83656.11,IPERFORM
TX0003111,2025-03-10,9044.27,TRAIL,29.44,183868.88,IPERFORM
TX0003112,2025-03-14,6674.84,INTEREST,34.03,82245.95,IPERFORM
TX0003113,2025-03-18,6383.88,FEE,39.76,69181.8,IPERFORM
TX0003114,2025-03-22,6842.21,COMMISSION,16.14,164842.54,IPERFORM
TX0003115,2025-03-26,5577.57,TRAIL,34.13,102106.59,IPERFORM
TX0003116,2025-03-03,5886.41,FEE,15.73,96619.87,IPERFORM
TX0003117,2025-03-07,8280.83,COMMISSION,75.17,86453.32,IPERFORM
TX0003118,2025-03-11,6299.55,TRAIL,93.37,114787.11,IPERFORM
TX0003119,2025-03-15,8453.86,INTEREST,56.8,141523.95,IPERFORM
TX0003120,2025-03-19,8676.19,FEE,74.71,158054.47,IPERFORM
TX0003121,2025-03-23,7220.95,COMMISSION,87.82,113028.82,IPERFORM
TX0003122,2025-03-27,7517.67,TRAIL,16.6,111316.85,IPERFORM
TX0003123,2025-03-04,6477.62,FEE,75.67,75697.88,IPERFORM
TX0003124,2025-03-08,7047.86,COMMISSION,58.82,111922.84,IPERFORM
TX0003125,2025-03-12,9557.86,TRAIL,54.83,164490.9,IPERFORM
TX0003126,2025-03-16,6402.15,INTEREST,42.1,155762.24,IPERFORM
TX0003127,2025-03-20,8397.44,FEE,36.49,130253.18,IPERFORM
TX0003128,2025-03-24,6231.14,COMMISSION,96.42,84072.51,IPERFORM
TX0003129,2025-03-28,7016.13,TRAIL,44.58,65863.01,IPERFORM
TX0003130,2025-03-01,7139.04,FEE,88.16,132668.31,IPERFORM
TX0003131,2025-03-05,5984.79,COMMISSION,16.23,118123.54,IPERFORM
TX0003132,2025-03-09,8463.66,TRAIL,18.06,99105.13,IPERFORM
TX0003133,2025-03-13,6118.2,INTEREST,59.54,84375.35,IPERFORM
TX0003134,2025-03-17,5804.82,FEE,57.08,53870.49,IPERFORM
TX0003135,2025-03-21,8267.63,COMMISSION,85.15,117982.48,IPERFORM
TX0003136,2025-03-25,8214.94,TRAIL,51.26,128878.17,IPERFORM
TX0003137,2025-03-02,6141.86,FEE,95.42,140185.56,IPERFORM
TX0003138,2025-03-06,5798.71,COMMISSION,64.6,69447.12,IPERFORM
TX0003139,2025-03-10,5612.28,TRAIL,60.64,61834.94,IPERFORM
TX0003140,2025-03-14,7234.86,INTEREST,49.89,178458.05,IPERFORM
TX0003141,2025-03-18,8525.23,FEE,32.4,160466.98,IPERFORM
TX0003142,2025-03-22,9325.2,COMMISSION,48.07,215307.48,IPERFORM
TX0003143,2025-03-26,7762.62,TRAIL,48.15,118853.05,IPERFORM
TX0003144,2025-03-03,8956.51,FEE,61.94,152438.95,IPERFORM
TX0003145,2025-03-07,8878.72,COMMISSION,45.45,81138.55,IPERFORM
TX0003146,2025-03-11,10137.5,TRAIL,63.12,203398.66,IPERFORM
TX0003147,2025-03-15,8018.3,INTEREST,86.61,79992.71,IPERFORM
TX0003148,2025-03-19,6246.42,FEE,91.65,56100.68,IPERFORM
TX0003149,2025-03-23,9787.98,COMMISSION,94.38,137893.19,IPERFORM
TX0003150,2025-03-27,10297.99,TRAIL,16.17,214708.19,IPERFORM
TX0003151,2025-03-04,10140.32,FEE,54.94,201778.73,IPERFORM
TX0003152,2025-03-08,9335.27,COMMISSION,45.18,204835.81,IPERFORM
TX0003153,2025-03-12,10231.06,TRAIL,44.32,148624.55,IPERFORM
TX0003154,2025-03-16,7109.78,INTEREST,9.87,170012.76,IPERFORM
TX0003155,2025-03-20,7141.66,FEE,74.55,80668.94,IPERFORM
TX0003156,2025-03-24,7892.43,COMMISSION,73.01,193046.25,IPERFORM
TX0003157,2025-03-28,9002.25,TRAIL,91.69,122682.43,IPERFORM
TX0003158,2025-03-01,7067.23,FEE,68.69,119455.21,IPERFORM
TX0003159,2025-03-05,6572.62,COMMISSION,54.04,96595.45,IPERFORM
TX0003160,2025-03-09,8346.44,TRAIL,64.11,153045.52,IPERFORM
TX0003161,2025-03-13,7766.97,INTEREST,49.27,139599.19,IPERFORM
TX0003162,2025-03-17,9824.67,FEE,96.57,140414.44,IPERFORM
TX0003163,2025-03-21,7047.79,COMMISSION,92.92,134707.39,IPERFORM
TX0003164,2025-03-25,10517.35,TRAIL,36.83,161998.8,IPERFORM
TX0003165,2025-03-02,8324.99,FEE,45.62,84919.51,IPERFORM
TX0003166,2025-03-06,8055.45,COMMISSION,83.85,66726.16,IPERFORM
TX0003167,2025-03-10,8671.71,TRAIL,21.52,129968.85,IPERFORM
TX0003168,2025-03-14,8052.25,INTEREST,1.9,103139.26,IPERFORM
TX0003169,2025-03-18,8408.71,FEE,57.65,103257.32,IPERFORM
TX0003170,2025-03-22,6939.0,COMMISSION,58.84,76059.47,IPERFORM
TX0003171,2025-03-26,7557.38,TRAIL,52.48,127550.27,IPERFORM
TX0003172,2025-03-03,6548.51,FEE,39.11,79814.98,IPERFORM
TX0003173,2025-03-07,6307.95,COMMISSION,80.26,135223.22,IPERFORM
TX0003174,2025-03-11,9801.97,TRAIL,55.16,221682.16,IPERFORM
TX0003175,2025-03-15,9810.55,INTEREST,14.51,242792.81,IPERFORM
TX0003176,2025-03-19,10715.12,FEE,49.45,202524.32,IPERFORM
TX0003177,2025-03-23,8032.54,COMMISSION,4.56,166919.92,IPERFORM
TX0003178,2025-03-27,11158.19,TRAIL,17.31,230969.2,IPERFORM
TX0003179,2025-03-04,8995.8,FEE,50.92,211679.01,IPERFORM
TX0003180,2025-03-08,6529.66,COMMISSION,84.04,123164.1,IPERFORM
TX0003181,2025-03-12,11020.89,TRAIL,55.61,255463.05,IPERFORM
TX0003182,2025-03-16,10607.24,INTEREST,57.16,166699.26,IPERFORM
TX0003183,2025-03-20,9329.34,FEE,63.15,88029.15,IPERFORM
TX0003184,2025-03-24,7843.45,COMMISSION,50.47,79713.75,IPERFORM
TX0003185,2025-03-28,6425.95,TRAIL,78.73,70065.66,IPERFORM
TX0003186,2025-03-01,8023.71,FEE,59.34,164316.5,IPERFORM
TX0003187,2025-03-05,6835.88,COMMISSION,91.88,82838.0,IPERFORM
TX0003188,2025-03-09,10266.61,TRAIL,41.46,209125.94,IPERFORM
TX0003189,2025-03-13,9132.76,INTEREST,57.05,135935.77,IPERFORM
TX0003190,2025-03-17,7232.55,FEE,61.11,125074.09,IPERFORM
TX0003191,2025-03-21,11564.97,COMMISSION,83.85,110387.78,IPERFORM
TX0003192,2025-03-25,10637.33,TRAIL,86.42,253864.56,IPERFORM
TX0003193,2025-03-02,8827.65,FEE,58.83,128087.34,IPERFORM
TX0003194,2025-03-06,7097.4,COMMISSION,28.29,86304.26,IPERFORM
TX0003195,2025-03-10,8484.04,TRAIL,58.05,181038.7,IPERFORM
TX0003196,2025-03-14,11099.45,INTEREST,10.61,213483.79,IPERFORM
TX0003197,2025-03-18,9765.11,FEE,79.71,105625.86,IPERFORM
TX0003198,2025-03-22,8067.44,COMMISSION,65.25,192779.44,IPERFORM
TX0003199,2025-03-26,6379.17,TRAIL,50.6,149684.45,IPERFORM
TX0003200,2025-03-03,8481.98,FEE,26.94,69466.88,IPERFORM
TX0003201,2025-03-07,10772.86,COMMISSION,84.46,133249.14,IPERFORM
TX0003202,2025-03-11,11871.94,TRAIL,61.47,256972.57,IPERFORM
TX0003203,2025-03-15,9750.22,INTEREST,22.24,137042.88,IPERFORM
TX0003204,2025-03-19,7209.84,FEE,30.32,62860.7,IPERFORM
TX0003205,2025-03-23,7207.61,COMMISSION,72.16,78739.16,IPERFORM
TX0003206,2025-03-27,9433.56,TRAIL,51.65,143304.01,IPERFORM
TX0003207,2025-03-04,11247.1,FEE,79.17,147010.02,IPERFORM
TX0003208,2025-03-08,8145.36,COMMISSION,98.29,100073.48,IPERFORM
TX0003209,2025-03-12,11521.03,TRAIL,6.15,123010.68,IPERFORM
TX0003210,2025-03-16,7073.02,INTEREST,23.98,148811.03,IPERFORM
TX0003211,2025-03-20,10555.83,FEE,17.25,141261.32,IPERFORM
TX0003212,2025-03-24,9822.21,COMMISSION,69.42,205349.66,IPERFORM
TX0003213,2025-03-28,10803.86,TRAIL,52.79,200515.39,IPERFORM
TX0003214,2025-03-01,8349.01,FEE,27.74,196956.74,IPERFORM
TX0003215,2025-03-05,11142.98,COMMISSION,28.66,234469.33,IPERFORM
TX0003216,2025-03-09,8366.69,TRAIL,79.92,133662.7,IPERFORM
TX0003217,2025-03-13,11598.64,INTEREST,77.76,222452.17,IPERFORM
TX0003218,2025-03-17,10634.68,FEE,68.53,115677.31,IPERFORM
TX0003219,2025-03-21,8900.0,COMMISSION,55.9,134536.91,IPERFORM
TX0003220,2025-03-25,10854.79,TRAIL,41.41,128217.58,IPERFORM
TX0003221,2025-03-02,7341.17,FEE,24.4,122027.01,IPERFORM
TX0003222,2025-03-06,10622.38,COMMISSION,57.46,178555.9,IPERFORM
TX0003223,2025-03-10,10721.52,TRAIL,80.01,136063.68,IPERFORM
TX0003224,2025-03-14,6769.44,INTEREST,7.71,168236.3,IPERFORM
TX0003225,2025-03-18,11216.48,FEE,40.17,115609.64,IPERFORM
TX0003226,2025-03-22,7347.97,COMMISSION,91.64,151441.22,IPERFORM
TX0003227,2025-03-26,12215.85,TRAIL,98.44,267585.62,IPERFORM
TX0003228,2025-03-03,12373.72,FEE,45.14,148337.05,IPERFORM
TX0003229,2025-03-07,10706.94,COMMISSION,29.47,264322.5,IPERFORM
TX0003230,2025-03-11,12325.62,TRAIL,90.71,262550.06,IPERFORM
TX0003231,2025-03-15,9500.9,INTEREST,24.7,230865.87,IPERFORM
TX0003232,2025-03-19,7924.88,FEE,76.75,65908.98,IPERFORM
TX0003233,2025-03-23,8164.49,COMMISSION,60.31,198412.48,IPERFORM
TX0003234,2025-03-27,6963.83,TRAIL,13.1,121001.36,IPERFORM
TX0003235,2025-03-04,11788.38,FEE,75.24,142865.73,IPERFORM
TX0003236,2025-03-08,10138.02,COMMISSION,69.53,195075.19,IPERFORM
TX0003237,2025-03-12,8607.8,TRAIL,65.12,214895.27,IPERFORM
TX0003238,2025-03-16,12309.48,INTEREST,62.28,100924.77,IPERFORM
TX0003239,2025-03-20,11036.96,FEE,21.88,132496.03,IPERFORM
TX0003240,2025-03-24,11753.86,COMMISSION,2.16,116475.6,IPERFORM
TX0003241,2025-03-28,10018.71,TRAIL,6.65,226617.54,IPERFORM
TX0003242,2025-03-01,8804.09,FEE,23.89,184394.81,IPERFORM
TX0003243,2025-03-05,12779.89,COMMISSION,90.48,240760.03,IPERFORM
TX0003244,2025-03-09,7657.46,TRAIL,67.77,67871.65,IPERFORM
TX0003245,2025-03-13,9977.52,INTEREST,1.67,107520.16,IPERFORM
TX0003246,2025-03-17,10633.34,FEE,59.68,209571.06,IPERFORM
TX0003247,2025-03-21,10705.4,COMMISSION,77.47,156121.98,IPERFORM
TX0003248,2025-03-25,9308.84,TRAIL,94.71,193393.83,IPERFORM
TX0003249,2025-03-02,7784.05,FEE,60.35,193003.95,IPERFORM
TX0003250,2025-03-06,9050.56,COMMISSION,63.26,110002.23,IPERFORM
TX0003251,2025-03-10,9383.2,TRAIL,29.98,156127.22,IPERFORM
TX0003252,2025-03-14,12717.33,INTEREST,81.79,206271.79,IPERFORM
TX0003253,2025-03-18,12812.38,FEE,94.14,302539.2,IPERFORM
TX0003254,2025-03-22,11815.88,COMMISSION,27.27,224039.42,IPERFORM
TX0003255,2025-03-26,10235.73,TRAIL,23.28,115567.49,IPERFORM
TX0003256,2025-03-03,8936.2,FEE,79.91,186985.26,IPERFORM
TX0003257,2025-03-07,9800.48,COMMISSION,53.31,228398.28,IPERFORM
TX0003258,2025-03-11,12852.91,TRAIL,27.1,237805.69,IPERFORM
TX0003259,2025-03-15,10547.07,INTEREST,37.7,122154.4,IPERFORM
TX0003260,2025-03-19,8448.89,FEE,75.42,147711.86,IPERFORM
TX0003261,2025-03-23,11981.09,COMMISSION,54.15,101674.86,IPERFORM
TX0003262,2025-03-27,7460.72,TRAIL,64.21,85036.34,IPERFORM
TX0003263,2025-03-04,13564.38,FEE,76.98,265807.42,IPERFORM
TX0003264,2025-03-08,8487.16,COMMISSION,63.96,208419.95,IPERFORM
TX0003265,2025-03-12,9647.26,TRAIL,1.65,105292.15,IPERFORM
TX0003266,2025-03-16,8603.96,INTEREST,94.81,203503.39,IPERFORM
TX0003267,2025-03-20,9446.41,FEE,37.92,148127.54,IPERFORM
TX0003268,2025-03-24,7475.82,COMMISSION,35.88,135159.13,IPERFORM
TX0003269,2025-03-28,12497.83,TRAIL,84.42,299552.66,IPERFORM
TX0003270,2025-03-01,11024.36,FEE,30.85,227263.56,IPERFORM
TX0003271,2025-03-05,10760.09,COMMISSION,59.63,259246.37,IPERFORM
TX0003272,2025-03-09,11599.01,TRAIL,65.99,225721.03,IPERFORM
TX0003273,2025-03-13,12706.23,INTEREST,48.75,115436.71,IPERFORM
TX0003274,2025-03-17,11764.09,FEE,75.24,174565.47,IPERFORM
TX0003275,2025-03-21,10782.43,COMMISSION,5.87,216490.8,IPERFORM
TX0003276,2025-03-25,9145.1,TRAIL,51.95,187272.54,IPERFORM
TX0003277,2025-03-02,9155.87,FEE,84.98,106580.77,IPERFORM
TX0003278,2025-03-06,8983.23,COMMISSION,29.43,129292.01,IPERFORM
TX0003279,2025-03-10,10015.95,TRAIL,36.64,201275.37,IPERFORM
TX0003280,2025-03-14,11794.13,INTEREST,43.65,128442.4,IPERFORM
TX0003281,2025-03-18,12883.64,FEE,31.35,246480.95,IPERFORM
TX0003282,2025-03-22,7998.17,COMMISSION,43.44,197521.33,IPERFORM
TX0003283,2025-03-26,11339.66,TRAIL,48.98,143690.35,IPERFORM
TX0003284,2025-03-03,13373.67,FEE,34.31,150622.86,IPERFORM
TX0003285,2025-03-07,8166.82,COMMISSION,33.94,189606.42,IPERFORM
TX0003286,2025-03-11,12021.93,TRAIL,6.1,105965.32,IPERFORM
TX0003287,2025-03-15,11511.13,INTEREST,78.57,103813.31,IPERFORM
TX0003288,2025-03-19,9079.99,FEE,30.46,133256.83,IPERFORM
TX0003289,2025-03-23,11105.12,COMMISSION,24.17,172763.19,IPERFORM
TX0003290,2025-03-27,13383.7,TRAIL,63.47,201388.44,IPERFORM
TX0003291,2025-03-04,8415.24,FEE,40.41,121017.32,IPERFORM
TX0003292,2025-03-08,8020.14,COMMISSION,98.53,110004.55,IPERFORM
TX0003293,2025-03-12,10902.46,TRAIL,33.21,264598.56,IPERFORM
TX0003294,2025-03-16,10029.76,INTEREST,8.53,142640.26,IPERFORM
TX0003295,2025-03-20,10992.1,FEE,24.81,149768.74,IPERFORM
TX0003296,2025-03-24,11198.39,COMMISSION,89.87,210675.01,IPERFORM
TX0003297,2025-03-28,7835.38,TRAIL,46.26,83197.79,IPERFORM
TX0003298,2025-03-01,9038.78,FEE,57.89,217095.27,IPERFORM
TX0003299,2025-03-05,8096.57,COMMISSION,13.42,127416.76,IPERFORM
TX0003300,2025-03-09,6531.83,TRAIL,87.95,159806.15,IPERFORM
TX0003301,2025-03-13,11813.69,INTEREST,45.22,128046.04,IPERFORM
TX0003302,2025-03-17,10467.18,FEE,42.71,105127.77,IPERFORM
TX0003303,2025-03-21,11468.35,COMMISSION,69.21,256038.26,IPERFORM
TX0003304,2025-03-25,7085.04,TRAIL,85.71,168723.51,IPERFORM
TX0003305,2025-03-02,9592.17,FEE,35.54,224088.23,IPERFORM
TX0003306,2025-03-06,9683.74,COMMISSION,13.86,180216.63,IPERFORM
TX0003307,2025-03-10,7783.19,TRAIL,32.73,119188.74,IPERFORM
TX0003308,2025-03-14,9054.82,INTEREST,9.44,74990.01,IPERFORM
TX0003309,2025-03-18,10205.68,FEE,58.24,115325.23,IPERFORM
TX0003310,2025-03-22,8077.49,COMMISSION,89.2,65976.95,IPERFORM
TX0003311,2025-03-26,8263.95,TRAIL,40.31,81181.74,IPERFORM
TX0003312,2025-03-03,8496.13,FEE,95.65,182057.5,IPERFORM
TX0003313,2025-03-07,6579.08,COMMISSION,79.65,135157.52,IPERFORM
TX0003314,2025-03-11,10685.17,TRAIL,74.4,231265.76,IPERFORM
TX0003315,2025-03-15,8126.35,INTEREST,43.82,174282.71,IPERFORM
TX0003316,2025-03-19,8504.57,FEE,72.49,187061.02,IPERFORM
TX0003317,2025-03-23,6852.56,COMMISSION,25.59,62861.43,IPERFORM
TX0003318,2025-03-27,7691.07,TRAIL,97.25,158792.8,IPERFORM
TX0003319,2025-03-04,7702.71,FEE,1.89,107821.99,IPERFORM
TX0003320,2025-03-08,11602.84,COMMISSION,67.91,258921.25,IPERFORM
TX0003321,2025-03-12,9310.78,TRAIL,88.88,163632.08,IPERFORM
TX0003322,2025-03-16,8652.25,INTEREST,38.61,203278.53,IPERFORM
TX0003323,2025-03-20,7865.33,FEE,75.41,161383.06,IPERFORM
TX0003324,2025-03-24,11984.91,COMMISSION,56.44,155232.97,IPERFORM
TX0003325,2025-03-28,6891.37,TRAIL,86.79,163728.75,IPERFORM
TX0003326,2025-03-01,8951.7,FEE,35.79,122988.05,IPERFORM
TX0003327,2025-03-05,8046.74,COMMISSION,5.5,187637.94,IPERFORM
TX0003328,2025-03-09,10110.77,TRAIL,23.28,154994.31,IPERFORM
TX0003329,2025-03-13,7188.49,INTEREST,23.53,119873.47,IPERFORM
TX0003330,2025-03-17,6930.76,FEE,70.49,88712.54,IPERFORM
TX0003331,2025-03-21,7429.02,COMMISSION,75.21,101578.63,IPERFORM
TX0003332,2025-03-25,7961.3,TRAIL,96.8,91243.59,IPERFORM
TX0003333,2025-03-02,11620.05,FEE,58.87,241326.91,IPERFORM
TX0003334,2025-03-06,12456.5,COMMISSION,14.67,140752.72,IPERFORM
TX0003335,2025-03-10,10255.29,TRAIL,68.15,137103.05,IPERFORM
TX0003336,2025-03-14,10444.82,INTEREST,71.56,92343.11,IPERFORM
TX0003337,2025-03-18,11554.44,FEE,75.04,175161.93,IPERFORM
TX0003338,2025-03-22,9725.94,COMMISSION,14.25,219801.97,IPERFORM
TX0003339,2025-03-26,10019.19,TRAIL,21.69,201666.5,IPERFORM
TX0003340,2025-03-03,7211.19,FEE,99.02,125395.84,IPERFORM
TX0003341,2025-03-07,8013.46,COMMISSION,4.38,166784.81,IPERFORM
TX0003342,2025-03-11,12021.76,TRAIL,20.28,187777.84,IPERFORM
TX0003343,2025-03-15,10677.85,INTEREST,38.0,102303.66,IPERFORM
TX0003344,2025-03-19,8686.34,FEE,78.91,182800.96,IPERFORM
TX0003345,2025-03-23,11825.28,COMMISSION,36.55,277563.17,IPERFORM
TX0003346,2025-03-27,12760.72,TRAIL,46.66,131201.32,IPERFORM
TX0003347,2025-03-04,10622.98,FEE,24.82,183488.75,IPERFORM
TX0003348,2025-03-08,11832.04,COMMISSION,54.28,187681.85,IPERFORM
TX0003349,2025-03-12,10975.37,TRAIL,36.44,188918.4,IPERFORM
TX0003350,2025-03-16,8451.16,INTEREST,72.47,187401.34,IPERFORM
TX0003351,2025-03-20,8347.05,FEE,73.01,169883.0,IPERFORM
TX0003352,2025-03-24,10245.67,COMMISSION,40.03,175286.02,IPERFORM
TX0003353,2025-03-28,12873.3,TRAIL,77.21,238762.7,IPERFORM
TX0003354,2025-03-01,12553.42,FEE,68.26,311715.55,IPERFORM
