trace_id,trace_type,conclusion,confidence,reasoning_steps_json,evidence_json,created_ts,status,recommendation_id,prediction_id,opportunity_id,memory_id
TRACE00000446,Insight,Generated conclusion with supporting evidence.,0.823,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000102,PRED00000176,OPP00000041,MEM00000599
TRACE00000447,Prediction,Generated conclusion with supporting evidence.,0.8174,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000101,PRED00000056,OPP00000231,MEM00000552
TRACE00000448,Recommendation,Generated conclusion with supporting evidence.,0.7842,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000026,PRED00000265,OPP00000162,MEM00000177
TRACE00000449,Recommendation,Generated conclusion with supporting evidence.,0.8649,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000137,PRED00000198,OPP00000372,MEM00000409
TRACE00000450,Insight,Generated conclusion with supporting evidence.,0.6657,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000381,PRED00000635,OPP00000077,MEM00000498
TRACE00000451,Opportunity,Generated conclusion with supporting evidence.,0.8627,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000294,PRED00000034,OPP00000324,MEM00000156
TRACE00000452,Opportunity,Generated conclusion with supporting evidence.,0.6535,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000110,PRED00000429,OPP00000350,MEM00000158
TRACE00000453,Opportunity,Generated conclusion with supporting evidence.,0.7733,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000007,PRED00000505,OPP00000092,MEM00000660
TRACE00000454,Recommendation,Generated conclusion with supporting evidence.,0.7142,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000412,PRED00000456,OPP00000495,MEM00000225
TRACE00000455,Insight,Generated conclusion with supporting evidence.,0.655,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000082,PRED00000668,OPP00000344,MEM00000101
TRACE00000456,Opportunity,Generated conclusion with supporting evidence.,0.7091,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000042,PRED00000618,OPP00000412,MEM00000204
TRACE00000457,Recommendation,Generated conclusion with supporting evidence.,0.6962,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000236,PRED00000631,OPP00000291,MEM00000375
TRACE00000458,Insight,Generated conclusion with supporting evidence.,0.6823,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000349,PRED00000382,OPP00000344,MEM00000572
TRACE00000459,Opportunity,Generated conclusion with supporting evidence.,0.6856,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000311,PRED00000173,OPP00000135,MEM00000206
TRACE00000460,Insight,Generated conclusion with supporting evidence.,0.7724,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000263,PRED00000189,OPP00000202,MEM00000404
TRACE00000461,Prediction,Generated conclusion with supporting evidence.,0.8978,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000164,PRED00000008,OPP00000452,MEM00000314
TRACE00000462,Opportunity,Generated conclusion with supporting evidence.,0.8341,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000384,PRED00000627,OPP00000314,MEM00000176
TRACE00000463,Prediction,Generated conclusion with supporting evidence.,0.8581,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000466,PRED00000511,OPP00000437,MEM00000284
TRACE00000464,Opportunity,Generated conclusion with supporting evidence.,0.9017,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000314,PRED00000157,OPP00000101,MEM00000547
TRACE00000465,Insight,Generated conclusion with supporting evidence.,0.8687,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000220,PRED00000320,OPP00000365,MEM00000598
TRACE00000466,Recommendation,Generated conclusion with supporting evidence.,0.942,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000362,PRED00000587,OPP00000229,MEM00000322
TRACE00000467,Opportunity,Generated conclusion with supporting evidence.,0.83,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000352,PRED00000445,OPP00000291,MEM00000173
TRACE00000468,Insight,Generated conclusion with supporting evidence.,0.9248,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000306,PRED00000585,OPP00000162,MEM00000617
TRACE00000469,Recommendation,Generated conclusion with supporting evidence.,0.678,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000389,PRED00000100,OPP00000515,MEM00000013
TRACE00000470,Opportunity,Generated conclusion with supporting evidence.,0.7637,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000140,PRED00000420,OPP00000125,MEM00000659
TRACE00000471,Prediction,Generated conclusion with supporting evidence.,0.9403,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000417,PRED00000159,OPP00000498,MEM00000267
TRACE00000472,Recommendation,Generated conclusion with supporting evidence.,0.8608,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000050,PRED00000363,OPP00000404,MEM00000372
TRACE00000473,Recommendation,Generated conclusion with supporting evidence.,0.9087,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000173,PRED00000642,OPP00000061,MEM00000625
TRACE00000474,Insight,Generated conclusion with supporting evidence.,0.8458,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000407,PRED00000172,OPP00000256,MEM00000567
TRACE00000475,Opportunity,Generated conclusion with supporting evidence.,0.687,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000519,PRED00000378,OPP00000294,MEM00000111
TRACE00000476,Recommendation,Generated conclusion with supporting evidence.,0.8207,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000333,PRED00000180,OPP00000503,MEM00000129
TRACE00000477,Prediction,Generated conclusion with supporting evidence.,0.8353,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000345,PRED00000052,OPP00000415,MEM00000023
TRACE00000478,Recommendation,Generated conclusion with supporting evidence.,0.7335,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000047,PRED00000022,OPP00000260,MEM00000317
TRACE00000479,Insight,Generated conclusion with supporting evidence.,0.8122,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000217,PRED00000527,OPP00000276,MEM00000108
TRACE00000480,Prediction,Generated conclusion with supporting evidence.,0.7555,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000031,PRED00000331,OPP00000432,MEM00000190
TRACE00000481,Insight,Generated conclusion with supporting evidence.,0.8724,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000032,PRED00000199,OPP00000378,MEM00000621
TRACE00000482,Insight,Generated conclusion with supporting evidence.,0.8967,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000393,PRED00000345,OPP00000091,MEM00000399
TRACE00000483,Insight,Generated conclusion with supporting evidence.,0.8045,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000079,PRED00000347,OPP00000388,MEM00000269
TRACE00000484,Insight,Generated conclusion with supporting evidence.,0.936,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000123,PRED00000657,OPP00000266,MEM00000358
TRACE00000485,Insight,Generated conclusion with supporting evidence.,0.9087,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000067,PRED00000186,OPP00000169,MEM00000334
TRACE00000486,Insight,Generated conclusion with supporting evidence.,0.6843,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000245,PRED00000097,OPP00000425,MEM00000382
TRACE00000487,Recommendation,Generated conclusion with supporting evidence.,0.6537,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000461,PRED00000528,OPP00000294,MEM00000112
TRACE00000488,Opportunity,Generated conclusion with supporting evidence.,0.7885,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000503,PRED00000009,OPP00000354,MEM00000498
TRACE00000489,Insight,Generated conclusion with supporting evidence.,0.6552,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000298,PRED00000021,OPP00000241,MEM00000295
TRACE00000490,Prediction,Generated conclusion with supporting evidence.,0.7581,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000030,PRED00000306,OPP00000317,MEM00000282
TRACE00000491,Insight,Generated conclusion with supporting evidence.,0.7633,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000496,PRED00000274,OPP00000347,MEM00000086
TRACE00000492,Recommendation,Generated conclusion with supporting evidence.,0.8136,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000356,PRED00000388,OPP00000101,MEM00000192
TRACE00000493,Prediction,Generated conclusion with supporting evidence.,0.8243,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000496,PRED00000101,OPP00000108,MEM00000422
TRACE00000494,Insight,Generated conclusion with supporting evidence.,0.8236,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000429,PRED00000540,OPP00000301,MEM00000268
TRACE00000495,Prediction,Generated conclusion with supporting evidence.,0.6804,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000343,PRED00000102,OPP00000071,MEM00000473
TRACE00000496,Prediction,Generated conclusion with supporting evidence.,0.8645,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000458,PRED00000033,OPP00000485,MEM00000172
TRACE00000497,Insight,Generated conclusion with supporting evidence.,0.7925,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000158,PRED00000079,OPP00000439,MEM00000440
TRACE00000498,Insight,Generated conclusion with supporting evidence.,0.9108,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000386,PRED00000191,OPP00000046,MEM00000391
TRACE00000499,Insight,Generated conclusion with supporting evidence.,0.8317,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000172,PRED00000308,OPP00000299,MEM00000294
TRACE00000500,Opportunity,Generated conclusion with supporting evidence.,0.691,"[""Retrieve graph context"", ""Compute features"", ""Compare peers"", ""Apply playbook""]","[""Revenue trend"", ""CRM activity"", ""NNM"", ""AGP KPI""]",2025-12-31 00:00:00,Active,REC00000450,PRED00000328,OPP00000283,MEM00000555
